股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600177,nan,17.89,16.76,1.09,1.2,1541919448.0,0.87,-1.6,25.19,0.984,0,,28.66
sh.600508,nan,5.93,5.6,1.46,1.63,556939024.0,0.82,2.42,6.27,1.0,0,,25.85
