股票代码,股票名称,综合分
000779,甘咨询,74.63
600283,钱江水利,74.52
600050,中国联通,74.28
001227,兰州银行,74.25
000651,格力电器,74.22
601228,XD广州港,74.21
600941,中国移动,74.17
600035,楚天高速,74.03
600900,长江电力,73.68
603167,渤海轮渡,73.55
601200,上海环境,73.41
601668,XD中国建,73.39
600820,隧道股份,73.32
601158,重庆水务,73.18
600551,时代出版,73.01
000498,山东路桥,72.79
002060,广东建工,72.78
002302,西部建设,72.68
001205,盛航股份,72.58
601169,北京银行,72.42
601006,大秦铁路,72.29
000088,盐 田 港,72.27
600519,贵州茅台,72.14
600887,伊利股份,72.11
002958,青农商行,72.1
601985,中国核电,72.03
601139,深圳燃气,71.98
000858,五 粮 液,71.93
600479,千金药业,71.88
000885,城发环境,71.86
002807,江阴银行,71.78
600874,创业环保,71.77
601128,常熟银行,71.74
600572,康恩贝,71.72
600039,四川路桥,71.7
601818,光大银行,71.64
603128,华贸物流,71.62
600917,重庆燃气,71.59
000598,兴蓉环境,71.58
600036,招商银行,71.56
