股票代码,股票名称,综合分
001387,雪祺电气,78.21
300555,ST路通,78.02
603307,扬州金泉,77.99
688550,瑞联新材,77.97
300948,冠中生态,77.9
300353,东土科技,77.77
603350,安乃达,77.39
002443,金洲管道,77.0
688132,邦彦技术,76.72
002517,恺英网络,76.59
300225,金力泰,76.55
002970,锐明技术,76.39
603208,江山欧派,76.26
603976,正川股份,75.98
605151,西上海,75.83
002851,麦格米特,75.79
002825,纳尔股份,75.44
002528,*ST英飞,75.12
301116,益客食品,74.96
301510,固高科技,74.93
001300,三柏硕,74.89
603085,天成自控,74.7
600340,*ST华幸,74.47
002938,鹏鼎控股,74.28
605005,合兴股份,73.66
001209,洪兴股份,73.43
301395,仁信新材,72.85
001234,泰慕士,72.67
600665,天地源,72.44
300928,华安鑫创,72.3
001368,通达创智,72.17
603385,惠达卫浴,71.95
300701,森霸传感,71.92
688026,洁特生物,71.87
001205,盛航股份,71.66
603917,合力科技,71.59
603991,领先股份,70.8
001226,拓山重工,70.55
605398,新炬网络,70.36
603057,紫燕食品,70.02
