股票代码,股票名称,综合分
002723,小崧股份,62.29
002759,ST天际,62.29
600302,ST标准,62.29
603378,*ST亚士,62.29
603398,*ST沐邦,62.29
603683,晶华新材,62.29
688636,智明达,62.29
001338,永顺泰,61.96
002883,*ST中设,61.73
600966,博汇纸业,61.67
603711,香飘飘,61.66
601566,九牧王,61.57
001211,双枪科技,61.54
300859,西域旅游,61.51
603231,索宝蛋白,61.5
600106,重庆路桥,61.43
000553,安道麦A,61.39
603788,宁波高发,61.37
003002,壶化股份,61.32
603511,爱慕股份,61.24
605005,合兴股份,61.17
000521,长虹美菱,61.16
000402,金 融 街,61.14
600189,泉阳泉,61.13
002986,宇新股份,61.13
605339,南侨食品,61.13
605077,华康股份,61.11
002973,侨银股份,61.11
002790,瑞尔特,61.08
603081,大丰实业,61.07
601279,英利汽车,61.03
600730,*ST高科,61.03
603182,嘉华股份,61.03
001205,盛航股份,61.03
600358,国旅联合,60.98
301116,益客食品,60.98
603348,文灿股份,60.97
002732,燕塘乳业,60.96
600288,大恒科技,60.95
603382,海阳科技,60.94
