股票代码,股票名称,综合分
300648,星云股份,80.88
600698,湖南天雁,80.74
300696,爱乐达,80.62
688210,统联精密,80.53
300293,蓝英装备,80.52
603100,川仪股份,80.18
002440,闰土股份,80.17
300578,会畅科技,80.01
300546,雄帝科技,79.8
600309,万华化学,79.8
600843,上工申贝,79.56
001208,华菱线缆,79.22
688332,中科蓝讯,79.16
605339,南侨食品,79.15
301565,中仑新材,79.05
603836,海程邦达,78.96
603733,仙鹤股份,78.94
688077,大地熊,78.9
002119,康强电子,77.65
603320,迪贝电气,77.62
002107,沃华医药,77.58
600262,北方股份,77.4
300674,宇信科技,77.28
688608,恒玄科技,77.2
000665,湖北广电,77.02
002973,侨银股份,76.79
002552,宝鼎科技,76.75
002069,獐子岛,76.42
600255,鑫科材料,76.32
600094,大名城,76.24
600992,贵绳股份,76.11
301288,清研环境,76.04
002553,南方精工,75.81
300203,聚光科技,75.55
600179,安通控股,75.43
002392,北京利尔,75.36
300563,神宇股份,75.23
002670,国盛证券,75.14
300622,博士眼镜,74.96
300542,新晨科技,74.88
