板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
消费,2,6,0,2,5,6.0,10.0,NEW
电商,1,6,0,0,5,6.0,8.0,NEW
电力,2,0,0,0,8,0.0,4.0,-2.0
机器人,1,2,0,0,1,2.0,4.0,NEW
农业,1,1,0,1,1,1.0,3.0,NEW
金融,1,0,0,2,0,0.0,2.0,NEW
军工,1,0,0,0,1,0.0,2.0,+0.0
石油石化,1,0,0,0,4,0.0,2.0,NEW
