股票代码,股票名称,综合分
688658,悦康药业,100.0
300901,中胤时尚,100.0
300363,博腾股份,100.0
300828,锐新科技,100.0
600066,宇通客车,99.23
001230,劲旅环境,98.7
000155,川能动力,97.35
605339,南侨食品,97.02
600012,皖通高速,96.69
301168,通灵股份,96.45
002032,苏 泊 尔,95.86
300854,中兰环保,95.58
000736,中交发展,94.93
000411,英特集团,94.36
688488,艾迪药业,94.31
300493,润欣科技,94.18
688208,道通科技,93.28
301535,浙江华远,92.68
300708,聚灿光电,92.42
600106,重庆路桥,91.87
688443,智翔金泰,91.75
301221,光庭信息,91.11
000895,双汇发展,91.1
002690,美亚光电,90.7
603898,好莱客,90.58
002856,*ST美芝,90.56
300427,红相股份,89.02
003033,征和工业,88.84
605005,合兴股份,88.77
001228,永泰运,88.61
603681,永冠新材,88.53
002462,嘉事堂,88.2
603298,杭叉集团,88.05
002858,力盛体育,88.03
301023,奕帆传动,87.96
002045,国光电器,87.92
301328,维峰电子,86.82
002683,广东宏大,86.77
300552,万集科技,86.7
300481,濮阳惠成,86.44
