股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600118,中国卫星,1,CCTV,47.0,19.8,79.84280334394263,5.0,7984.0,79.84280334394263,38.282944311256145,70.94999494359176,54.61646962742395,0.12,15.0
002151,北斗星通,1,CCTV,46.6,19.8,42.17,5.0,8434.0,42.17,28.23816458011511,38.21083541988489,33.2245,0.0972,15.0
601336,新华保险,1,CCTV,41.4,19.8,68.95,5.0,6895.0,68.95,61.370697438782436,70.52130256121757,65.946,0.0452,15.0
601156,东航物流,1,CCTV,38.3,19.8,17.68,5.0,5304.0,17.68,15.2882866525461,17.735713347453903,16.512,0.04,11.9
601187,厦门银行,1,CCTV,37.9,19.8,7.45,5.0,5215.0,7.45,7.187504396528103,7.712495603471897,7.45,0.04,7.1
001286,陕西能源,1,Boll,36.0,19.8,9.46,5.0,5676.0,9.6,8.823914187282012,10.007085812717987,9.4155,0.04,4.8
002128,电投能源,1,Boll,31.0,19.8,25.13,4.4,5026.0,26.85,25.125269413820654,27.091730586179345,26.1085,0.0647,4.6
600125,铁龙物流,1,CCTV,30.2,19.8,6.43,3.9,4501.0,6.43,6.0621192285649395,6.4618807714350615,6.2620000000000005,0.04,-0.2
601528,瑞丰银行,1,CCTV,28.8,19.8,5.46,3.1,3276.0,5.46,5.09628362484483,5.4627163751551695,5.2795,0.04,-0.4
600900,长江电力,1,Boll,28.2,19.8,26.59,2.7,5318.0,26.65,26.591278235289636,27.27272176471036,26.932,0.04,6.6
601166,兴业银行,1,CCTV,28.1,19.8,19.98,2.7,3996.0,19.98,19.284812254183294,20.104187745816702,19.694499999999998,0.04,2.5
000935,四川双马,1,Boll,27.3,19.8,22.71,2.2,2271.0,24.76,22.7135558189052,26.0214441810948,24.3675,0.0534,0.9
688543,国科军工,1,CCTV,27.0,19.8,49.3,2.1,4930.0,49.3,44.198712885091446,48.57128711490855,46.385,0.0568,0.6
603298,杭叉集团,1,Boll,25.9,19.8,25.07,1.5,2507.0,26.89,25.069391431708482,27.32660856829152,26.198,0.0433,-0.5
603619,中曼石油,1,Boll,20.9,19.8,21.35,0.0,2135.0,22.76,21.348720992832774,22.61927900716723,21.984,0.0508,-5.5
