股票代码,股票名称,综合分
603167,渤海轮渡,74.52
601456,国联民生,73.89
000828,东莞控股,73.87
601158,重庆水务,73.42
000088,盐 田 港,73.41
600018,上港集团,73.35
600874,创业环保,73.33
601228,XD广州港,73.26
000900,现代投资,73.24
002191,劲嘉股份,73.24
600125,铁龙物流,73.14
600917,重庆燃气,73.01
600704,物产中大,72.95
600004,白云机场,72.84
002267,陕天然气,72.79
601607,上海医药,72.75
001213,中铁特货,72.75
601018,宁波港,72.73
601186,中国铁建,72.61
600017,日照港,72.57
600177,雅戈尔,72.56
601377,兴业证券,72.53
600897,厦门空港,72.5
601128,常熟银行,72.39
600050,中国联通,72.38
600064,南京高科,72.34
000750,国海证券,72.3
601878,浙商证券,72.27
600511,国药股份,72.26
603310,巍华新材,72.16
000001,平安银行,72.14
601169,北京银行,72.12
600035,楚天高速,72.1
603053,成都燃气,72.09
601326,秦港股份,72.08
601919,中远海控,72.0
601019,山东出版,71.99
601866,中远海发,71.94
601818,光大银行,71.93
601901,方正证券,71.9
