股票代码,股票名称
600012,
600096,
600529,
002317,
600282,
002155,
000957,
601200,
603317,
002039,
002517,
600674,
605183,
002532,
002602,
000899,
002379,
002078,
601677,
002019,
600398,
002335,
600535,
601919,
002345,
002262,
002461,
000999,
002832,
600062,
002003,
601717,
002120,
600690,
600230,
002140,
600038,
000683,
600054,
000089,
601872,
601857,
002831,
601877,
600583,
600900,
603279,
603599,
000949,
600125,
600642,
600557,
002752,
002746,
002283,
000921,
000807,
601038,
601083,
601952,
603218,
601928,
600380,
002558,
002478,
002550,
600063,
002299,
600559,
600060,
000830,
000600,
002354,
002444,
002340,
600196,
603707,
603299,
002206,
603848,
601069,
600019,
600352,
600177,
000902,
603993,
600761,
001380,
600867,
000739,
603659,
601633,
601918,
600872,
600971,
601101,
600085,
601098,
002507,
600887,
603983,
001222,
601969,
600023,
601699,
600461,
600452,
000582,
002632,
601600,
601966,
002382,
002555,
000848,
000157,
600188,
603305,
000828,
603298,
000888,
000923,
600693,
603899,
600699,
600780,
600004,
600299,
603456,
002803,
600428,
600098,
600779,
000729,
002612,
600031,
000887,
002706,
000581,
601958,
600729,
603393,
000989,
000603,
002223,
600089,
601107,
002668,
002648,
000425,
600827,
000915,
002946,
600956,
601898,
000630,
002182,
000885,
001289,
600598,
002727,
600547,
000905,
002332,
002773,
002545,
600585,
603103,
603939,
600256,
002027,
000708,
600886,
002029,
002249,
002158,
002170,
600817,
603569,
600104,
002064,
002626,
000895,
600315,
002020,
603238,
600803,
000507,
002270,
601033,
600754,
002166,
601163,
600587,
002838,
000099,
600285,
603013,
603816,
603766,
601058,
002871,
601985,
600741,
000598,
000983,
002430,
600026,
601225,
002048,
002406,
600189,
600801,
600415,
600216,
605555,
600711,
603883,
600258,
