股票代码,股票名称,综合分
600287,苏豪时尚,75.27
002247,聚力文化,75.1
600609,金杯汽车,74.75
000708,中信特钢,74.56
002495,佳隆股份,74.46
300032,金龙机电,74.45
600099,林海股份,74.23
600320,振华重工,74.07
601866,中远海发,73.97
600051,宁波联合,73.89
002817,黄山胶囊,73.82
600853,龙建股份,73.56
603908,牧高笛,73.53
600858,银座股份,73.44
301519,舜禹股份,73.42
002097,山河智能,73.32
600919,江苏银行,73.32
600926,杭州银行,73.31
000570,苏常柴Ａ,73.3
002381,双箭股份,73.29
300512,中亚股份,73.29
600455,博通股份,73.21
300098,高新兴,73.11
600248,XD陕建股,73.1
000548,湖南投资,73.09
000709,河钢股份,73.03
600502,安徽建工,72.97
002526,山东矿机,72.89
600751,海航科技,72.84
000927,中国铁物,72.75
600626,XD申达股,72.56
300514,友讯达,72.49
300800,力合科技,72.47
603982,泉峰汽车,72.44
600386,北巴传媒,72.44
603810,丰山集团,72.38
002105,信隆健康,72.36
600235,民丰特纸,72.34
600433,冠豪高新,72.33
002996,顺博合金,72.29
