股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.603215,比依股份,13.59,12.56,6.34,5.21,388703877.0,2.07,9.12,15.93,0.968,0,,51.2
sh.600012,皖通高速,5.98,5.73,3.02,3.21,923225263.0,1.09,2.72,10.4,0.997,0,,32.38
sh.603393,新天然气,29.76,29.76,1.78,1.82,224392141.0,1.17,-1.72,1.99,0.965,1,石油石化,31.41
sh.601600,中国铝业,7.72,7.58,3.05,2.42,3180100749.0,1.7,1.42,7.81,0.957,0,,31.04
sh.600256,广汇能源,21.12,21.01,3.27,4.72,350895220.0,0.77,0.0,2.67,0.966,0,,21.18
sh.600985,淮北矿业,21.12,21.01,3.27,4.72,350895220.0,0.77,0.0,2.67,0.966,0,,21.18
sh.603477,巨星农牧,21.12,21.01,3.27,4.72,350895220.0,0.77,0.0,2.67,0.966,0,,21.18
sh.600060,XD海信视,21.31,20.82,1.0,1.34,288701256.0,0.69,1.98,0.64,0.998,0,,21.1
