板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
物流,1,0,0,0,1,-0.2,1.8,-6.3
航空机场,1,2,0,6,3,-0.4,1.6,NEW
综合,1,0,0,0,3,-0.6,1.4,NEW
一带一路,1,2,0,0,14,-0.8,1.2,-23.9
电子,1,2,0,0,14,-0.8,1.2,NEW
军工,1,0,0,0,8,-1.6,0.3999999999999999,-0.4
消费,1,0,0,2,10,-2.6,-0.6000000000000001,-11.1
电力,4,3,4,18,18,-10.0,-2.0,NEW
教育,2,0,0,17,13,-7.699999999999999,-3.6999999999999993,NEW
计算机,1,3,4,9,15,-6.7,-4.7,NEW
基建市政工程,1,3,4,9,15,-6.7,-4.7,NEW
人工智能,5,5,4,33,45,-17.9,-7.899999999999999,-18.4
