股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
601009,南京银行,2,CVAmt60/Vol20,73.5,13.8,11.78,5.0,5890.0,11.78,10.48860423209379,11.62539576790621,11.057,0.04,13.0
000001,平安银行,1,Vol20,71.7,13.8,11.61,5.0,5805.0,11.61,10.275405240881144,11.384594759118857,10.83,0.04,14.5
600398,海澜之家,1,Vol20,70.5,13.8,6.29,5.0,5032.0,6.29,5.506293945831734,6.201706054168266,5.854,0.04,12.9
600018,上港集团,1,Vol20,69.0,13.8,5.27,5.0,5270.0,5.27,4.807193780235709,5.2578062197642925,5.032500000000001,0.04,12.0
600941,中国移动,1,Vol20,68.7,13.8,98.7,5.0,9870.0,98.7,87.47130310827005,98.09969689172995,92.7855,0.04,11.9
600016,民生银行,1,Vol20,68.1,13.8,3.512,5.0,5268.0,3.512,3.158610020682886,3.498389979317113,3.3284999999999996,0.04,11.5
601818,光大银行,1,Vol20,66.4,13.8,3.19,5.0,5104.0,3.19,2.9423283659013486,3.157671634098651,3.05,0.04,10.9
600919,江苏银行,2,CVAmt60/Vol20,64.6,13.8,11.82,5.0,5910.0,11.82,10.998702233626222,11.711697766373778,11.3552,0.04,8.4
600598,北大荒,2,PVCorr60/Skew60,58.7,8.7,12.41,5.0,6205.0,12.41,11.244915130877468,12.269084869122532,11.757,0.0483,2.9
603766,隆鑫通用,1,PVCorr60,53.7,8.7,14.92,4.9,5968.0,14.92,11.897525069541384,14.572474930458615,13.235,0.0725,13.0
603580,艾艾精工,1,PVCorr60,43.4,8.7,56.118,3.9,5612.0,56.118,20.184312159217644,55.76768784078236,37.976,0.12,15.0
603317,天味食品,1,PVCorr60,40.0,8.7,15.01,3.6,4503.0,15.01,13.151175715051597,14.588824284948402,13.87,0.0795,2.0
600901,江苏金租,1,PVCorr60,35.2,8.7,6.55,3.2,3275.0,6.55,5.982449964650298,6.680550035349702,6.3315,0.04,6.8
003816,中国广核,1,Skew60,31.3,4.2,4.16,2.9,2912.0,4.16,3.738344595765056,4.171655404234944,3.9549999999999996,0.04,7.1
600208,衢州发展,3,PVCorr60/VRatio20_120/VRatio10_60,21.0,8.7,2.82,2.0,2256.0,2.82,2.7511650280726707,2.947834971927329,2.8495,0.0578,-13.9
002695,煌上煌,2,PVCorr20/PVCorr60,16.4,8.7,9.19,1.7,1838.0,9.19,7.939161636160743,11.281838363839253,9.610499999999998,0.119,-15.0
600930,华电新能,3,PVCorr20/PVCorr60/Skew20,16.1,8.7,4.22,1.7,2110.0,4.22,4.0703935568778515,4.862606443122148,4.4665,0.0678,-15.0
000938,紫光股份,1,DistLo10,14.4,0.0,33.6,1.6,3360.0,33.6,30.988046673814218,43.93595332618579,37.462,0.12,15.0
601866,中远海发,1,VRatio20_120,13.2,0.0,2.455,1.5,1718.0,2.455,2.255892640813227,2.4641073591867735,2.3600000000000003,0.04,4.9
601111,中国国航,3,CVAmt20/VRatio20_120/VRatio10_60,7.8,0.0,6.17,1.1,1234.0,6.17,5.829554708946343,6.179445291053657,6.0045,0.04,-1.8
603885,吉祥航空,1,VRatio10_60,6.7,0.0,10.91,1.1,1091.0,10.91,10.048239684336531,10.944760315663471,10.496500000000001,0.0404,1.2
600320,振华重工,1,CVAmt20,6.2,0.0,4.31,1.0,1293.0,4.31,3.9203904460622723,4.2716095539377275,4.096,0.051,-0.4
002311,海大集团,1,VRatio10_60,5.2,0.0,49.25,1.0,4925.0,49.25,44.55982531443126,49.73717468556874,47.1485,0.0458,5.8
601618,中国中冶,1,CVAmt60,4.8,0.0,2.71,1.0,1084.0,2.71,2.4998562386148167,2.728143761385183,2.614,0.04,5.4
600029,南方航空,2,CVAmt20/VRatio20_120,2.6,0.0,5.18,0.8,1036.0,5.18,4.977245710355248,5.215754289644753,5.096500000000001,0.04,-2.7
600023,浙能电力,3,PVCorr20/Skew20/VRatio10_60,1.7,0.0,5.07,0.8,1014.0,5.07,4.861424220718856,5.254575779281145,5.058000000000001,0.0626,-5.7
601669,中国电建,1,VRatio20_120,0.6,0.0,4.84,0.7,968.0,4.84,4.58776270536608,4.87947729463392,4.73362,0.04,1.2
300413,芒果超媒,1,CVAmt60,0.1,0.0,15.91,0.7,1591.0,15.91,14.398846080190735,15.823153919809267,15.111,0.0687,0.7
600977,XD中国电,1,Skew60,0.1,4.2,12.48,0.7,1248.0,12.48,11.487060032381248,14.054139967618752,12.7706,0.0945,-13.3
300427,红相股份,1,Skew60,-0.4,4.2,6.34,0.7,1268.0,6.34,5.4523252664286685,6.733674733571331,6.093,0.12,-15.0
300098,高新兴,1,CVAmt20,-2.1,0.0,4.54,0.6,908.0,4.54,4.195744227812303,4.551255772187697,4.3735,0.0647,-6.0
300185,通裕重工,1,VRatio20_120,-2.4,0.0,2.8,0.6,840.0,2.8,2.652506632143967,2.8234933678560328,2.738,0.044,-5.0
002414,高德红外,1,DistLo10,-5.0,0.0,12.52,0.5,1252.0,12.52,12.309307943279002,14.660692056720997,13.485,0.12,-8.3
300493,润欣科技,1,Skew60,-5.4,4.2,12.23,0.4,1223.0,12.23,11.610277162736494,14.06172283726351,12.836000000000002,0.0867,-15.0
688361,中科飞测,1,CVAmt20,-5.6,0.0,323.15,0.4,32315.0,323.15,306.1193067897538,424.5276932102461,365.32349999999997,0.12,-3.3
601868,中国能建,1,VRatio20_120,-5.7,0.0,2.5387999999999997,0.4,508.0,2.5387999999999997,2.455818573484817,2.5997814265151833,2.5278,0.0415,-5.1
601975,招商南油,1,VRatio10_60,-6.6,0.0,3.62,0.4,724.0,3.62,3.3076210736996794,3.7083789263003206,3.508,0.0785,-8.7
688180,君实生物,1,Skew20,-6.8,0.0,35.74,0.4,3574.0,35.74,35.10632472876742,38.67667527123258,36.8915,0.0856,-6.2
601127,赛力斯,1,Skew20,-7.1,0.0,61.45,0.4,6145.0,61.45,52.90439135087059,61.16660864912941,57.0355,0.0887,-6.5
600115,中国东航,1,VRatio20_120,-7.3,0.0,3.69,0.4,369.0,3.69,3.4901593466307976,3.779840653369201,3.6349999999999993,0.0448,-7.6
688192,迪哲医药,1,VRatio10_60,-9.2,0.0,51.16,0.3,5116.0,51.16,43.24887139320504,66.03712860679494,54.642999999999994,0.12,-8.6
002444,巨星科技,2,PVCorr20/Skew20,-9.6,0.0,30.01,0.3,3001.0,30.01,27.28551459378806,32.87348540621193,30.079499999999996,0.0794,-11.5
300725,药石科技,1,Skew20,-10.0,0.0,35.699999999999996,0.3,3570.0,35.699999999999996,35.30647052717709,40.867529472822916,38.087,0.1067,-9.4
300142,沃森生物,1,Skew20,-11.5,0.0,12.18,0.2,1218.0,12.18,11.888249833334408,13.954750166665592,12.9215,0.1006,-10.9
002928,华夏航空,1,VRatio10_60,-15.4,0.0,6.47,0.1,647.0,6.47,5.843024426699174,6.839975573300825,6.3415,0.0566,-13.3
002831,裕同科技,1,PVCorr20,-15.6,0.0,25.36,0.1,2536.0,25.36,24.61676675142003,30.84623324857997,27.7315,0.0958,-15.0
002455,百川股份,1,CVAmt20,-15.6,0.0,6.33,0.1,633.0,6.33,5.710046637111782,7.202953362888218,6.4565,0.0918,-15.0
002312,川发龙蟒,1,Skew20,-15.6,0.0,8.46,0.1,846.0,8.46,7.6015905342827645,9.046409465717236,8.324,0.0727,-15.0
002881,美格智能,1,DistLo10,-17.9,0.0,33.93,0.0,3393.0,33.93,34.344175613653064,41.71782438634693,38.031,0.12,-15.0
600516,方大炭素,1,VRatio10_60,-20.2,0.0,5.16,0.0,516.0,5.16,4.8479885609472255,5.484011439052773,5.1659999999999995,0.0558,-15.0
