股票代码,股票名称,建议买入价
000729,燕京啤酒,12.14
000975,山金国际,26.05
600031,三一重工,19.24
601083,锦江航运,11.46
600801,华新建材,21.28
000983,山西焦煤,6.15
002159,三特索道,16.01
000933,神火股份,30.4
000807,云铝股份,31.35
600315,上海家化,19.72
600754,锦江酒店,24.83
600256,广汇能源,5.98
