股票代码,股票名称,综合分
002436,兴森科技,72.26
603065,宿迁联盛,72.26
603236,移远通信,72.26
603083,剑桥科技,72.01
002208,合肥城建,71.9
688758,赛分科技,71.66
301127,武汉天源,71.46
601211,国泰海通,71.43
601688,华泰证券,71.16
603663,三祥新材,71.12
002837,英维克,71.05
000100,TCL科技,71.04
603800,洪田股份,71.01
002536,飞龙股份,70.99
002414,高德红外,70.89
688192,迪哲医药,70.68
688443,智翔金泰,70.35
688062,迈威生物,70.25
301015,百洋医药,70.19
603590,康辰药业,70.19
688432,有研硅,70.15
002901,大博医疗,70.07
603530,神马电力,70.02
600107,*ST尔雅,70.0
300105,龙源技术,69.95
603262,技源集团,69.91
002102,ST能特,69.71
600482,中国动力,69.66
300745,欣锐科技,69.65
603650,彤程新材,69.58
000935,四川双马,69.52
603713,密尔克卫,69.52
002992,宝明科技,69.43
603078,江化微,69.43
603075,热威股份,69.4
002156,通富微电,69.4
688106,金宏气体,69.35
000972,中基健康,69.3
002803,吉宏股份,69.27
002289,宇顺电子,69.26
