股票代码,股票名称,建议买入价
001286,陕西能源,10.72
600315,上海家化,17.35
600754,锦江酒店,19.29
002128,电投能源,27.6
601898,中煤能源,15.21
000807,云铝股份,26.36
600031,三一重工,17.57
000975,山金国际,20.22
600801,华新建材,18.08
600352,浙江龙盛,10.31
002746,仙坛股份,5.46
600188,兖矿能源,19.21
002262,恩华药业,19.07
