股票代码,股票名称,综合分
600023,浙能电力,100.0
600566,济川药业,100.0
300631,久吾高科,100.0
301096,百诚医药,100.0
688657,浩辰软件,100.0
000025,特  力Ａ,100.0
300998,宁波方正,100.0
600894,广日股份,100.0
603357,设计总院,100.0
300290,ST荣科,100.0
600283,钱江水利,100.0
603075,热威股份,100.0
688096,京源环保,99.47
600930,华电新能,95.41
601127,赛力斯,95.08
300045,华力创通,92.17
002853,皮阿诺,92.16
300061,旗天科技,91.37
000802,北京文化,91.24
300648,星云股份,90.76
688386,泛亚微透,90.75
002612,朗姿股份,90.61
002749,国光股份,89.42
300767,震安科技,88.91
300907,康平科技,88.08
001300,三柏硕,87.65
601009,南京银行,87.46
300211,*ST亿通,87.38
603072,天和磁材,86.73
002312,川发龙蟒,85.97
003023,彩虹集团,85.58
301075,多瑞医药,85.17
603848,好太太,84.73
603137,恒尚节能,84.69
600529,山东药玻,84.68
002099,海翔药业,84.32
601326,秦港股份,84.29
600562,国睿科技,84.11
300234,开尔新材,83.9
601228,XD广州港,83.07
