板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
农业,2,3,0,11,9,3.8,7.8,NEW
消费,1,3,0,0,0,3.0,5.0,NEW
石油石化,2,0,0,0,1,0.0,4.0,NEW
元宇宙,1,0,0,0,1,0.0,2.0,NEW
电力,1,0,0,0,0,0.0,2.0,NEW
物流,1,0,0,0,1,0.0,2.0,NEW
