股票代码,股票名称,综合分
600332,白云山,75.19
600062,华润双鹤,75.17
603233,大参林,73.81
000513,丽珠集团,73.74
002541,鸿路钢构,72.39
002032,苏 泊 尔,72.37
000166,申万宏源,70.65
601658,邮储银行,69.21
605008,长鸿高科,68.83
600056,中国医药,68.65
600755,厦门国贸,67.75
688036,传音控股,66.34
601688,华泰证券,66.09
600177,雅戈尔,64.94
688608,恒玄科技,64.33
600380,健康元,62.79
600030,中信证券,62.4
600925,苏能股份,60.68
601881,中国银河,59.5
600035,楚天高速,57.58
000963,华东医药,57.11
600007,中国国贸,56.93
601838,成都银行,56.76
600377,宁沪高速,53.6
600548,深高速,52.96
600350,山东高速,52.77
601988,中国银行,51.94
603299,苏盐井神,49.63
000656,金科股份,49.07
601901,方正证券,49.07
601158,重庆水务,47.82
600420,国药现代,44.98
600329,达仁堂,44.85
601077,渝农商行,41.33
600771,广誉远,41.02
601788,光大证券,40.97
600025,华能水电,40.96
600060,海信视像,40.64
600269,赣粤高速,40.38
603858,步长制药,40.35
