板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
物流,2,4,0,2,8,4.0,8.0,NEW
食品,3,0,0,0,0,0.0,6.0,NEW
教育,2,2,0,2,2,2.0,6.0,NEW
传媒,2,0,0,0,0,0.0,4.0,NEW
