股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600801,华新建材,6.4,6.4,0.99,1.08,237088773.0,0.72,-2.45,2.73,0.968,0,,16.5
sh.600409,三友化工,7.52,7.49,1.95,2.19,309237571.0,0.68,-0.13,11.19,0.921,0,,16.22
