股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600886,nan,21.27,19.79,1.56,1.03,1904392321.0,1.76,4.93,20.7,0.965,0,,40.09
sh.601898,nan,21.27,19.79,1.56,1.03,1904392321.0,1.76,4.93,20.7,0.965,0,,40.09
sh.600256,nan,21.27,19.79,1.56,1.03,1904392321.0,1.76,4.93,20.7,0.965,0,,40.09
sh.601225,nan,5.59,5.43,2.9,1.86,1022479027.0,1.69,1.82,9.34,0.967,0,,32.44
sh.601677,nan,16.93,16.17,1.95,1.92,412162087.0,0.93,2.23,11.24,0.986,0,,27.75
