股票代码,股票名称,综合分
300986,志特新材,87.83
300887,谱尼测试,84.94
000592,平潭发展,84.93
301136,招标股份,84.76
002519,银河电子,84.25
600871,石化油服,84.03
603017,中衡设计,83.72
600477,杭萧钢构,83.66
002259,升达林业,82.69
301636,泽润新能,81.9
001311,多利科技,81.75
002218,拓日新能,81.57
000890,法尔胜,81.52
301159,三维天地,81.2
300830,金现代,81.16
000599,青岛双星,81.1
603381,永臻股份,80.98
300483,首华燃气,80.66
300335,迪森股份,80.61
300063,天龙集团,80.59
300875,捷强装备,80.52
300189,神农种业,80.39
000779,甘咨询,80.3
000912,泸天化,80.29
300141,和顺电气,80.21
002591,恒大高新,80.19
601106,中国一重,80.13
300300,海峡创新,80.08
300129,泰胜风能,79.97
600266,城建发展,79.85
002163,海南发展,79.81
301378,通达海,79.68
300788,中信出版,79.64
002131,利欧股份,79.5
000990,诚志股份,79.47
002911,佛燃能源,79.47
003035,南网能源,79.32
001255,博菲电气,79.26
001366,播恩集团,79.22
301158,德石股份,79.14
