股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600177,雅戈尔,1,Vol20,64.0,13.8,7.52,5.0,5264.0,7.52,7.1250134642493546,7.618986535750645,7.372,0.04,7.7
600900,长江电力,1,Vol20,62.6,13.8,26.99,5.0,5398.0,26.99,25.479345127960805,27.205654872039197,26.3425,0.04,7.2
600039,四川路桥,2,PVCorr60/Skew60,60.1,8.7,8.09,5.0,5663.0,8.09,7.48094878979078,8.220051210209219,7.850499999999999,0.0419,4.1
601985,中国核电,1,Vol20,58.5,13.8,8.75,5.0,5250.0,8.75,8.58364550278197,9.10835449721803,8.846,0.04,4.0
601169,北京银行,1,Vol20,56.7,13.8,4.832000000000001,5.0,5315.0,4.832000000000001,4.6263661925894075,4.964633807410592,4.7955,0.04,2.3
600887,伊利股份,1,Vol20,55.7,13.8,24.85,5.0,7455.0,24.85,23.97253217573882,25.52146782426118,24.747,0.04,2.4
000651,格力电器,1,Vol20,54.6,13.8,36.4,5.0,7280.0,36.4,34.89808670279475,36.971913297205255,35.935,0.04,9.2
002958,青农商行,1,Vol20,54.0,13.8,2.77,5.0,5263.0,2.77,2.623333249888289,2.8326667501117115,2.728,0.04,0.2
600905,三峡能源,3,DistLo10/DistLo60/Vol20,53.4,13.8,3.6390000000000002,5.0,5095.0,3.6390000000000002,3.553955976350125,4.165044023649875,3.8594999999999997,0.04,-8.1
600519,贵州茅台,1,Vol20,50.8,13.8,1182.19,4.6,118219.0,1182.19,1162.8336538408946,1243.7203461591055,1203.277,0.04,0.6
002223,鱼跃医疗,2,PVCorr60/Skew60,46.6,8.7,25.16,4.0,5032.0,25.16,24.544826750731414,26.14017324926859,25.3425,0.0437,1.2
000581,威孚高科,2,PVCorr60/Skew60,44.7,8.7,16.830000000000002,3.8,5049.0,16.830000000000002,16.24211248665147,17.50988751334853,16.876,0.0469,-0.7
002373,千方科技,2,PVCorr60/Skew60,40.2,8.7,7.03,3.2,3515.0,7.03,6.904151801974068,7.7978481980259335,7.351000000000001,0.0467,-5.2
300068,ST南都,1,PVCorr60,38.1,8.7,4.48,2.9,3136.0,4.48,3.7532772809390353,4.598722719060965,4.176,0.12,-1.9
688153,唯捷创芯,1,Skew60,34.8,4.2,31.833,2.5,3183.0,31.833,29.637188776587735,32.55681122341227,31.097,0.0722,10.0
603766,隆鑫通用,2,PVCorr20/PVCorr60,34.5,8.7,12.3,2.5,3690.0,12.3,11.11722312399395,13.253776876006048,12.1855,0.0895,-4.5
600598,北大荒,4,PVCorr20/PVCorr60/Skew20/Skew60,30.6,8.7,11.93,2.1,2386.0,11.93,9.972477343628046,14.543522656371952,12.258,0.0943,-15.0
300363,博腾股份,1,Skew60,27.9,4.2,16.94,1.8,3388.0,16.94,13.37624118115413,18.26075881884587,15.8185,0.0982,14.5
688361,中科飞测,1,Skew20,27.0,0.0,446.5,1.7,44650.0,446.5,201.6577267732303,442.67027322676967,322.164,0.12,15.0
688082,盛美上海,1,CVAmt20,26.9,0.0,431.97984,1.7,43198.0,431.97984,301.77954003634466,455.49913996365535,378.63934,0.12,15.0
002371,北方华创,1,Skew20,26.8,0.0,878.43,1.7,87843.0,878.43,645.0164161431717,912.5365838568284,778.7765,0.1037,15.0
688048,长光华芯,1,CVAmt60,26.6,0.0,472.44,1.7,47244.0,472.44,342.73411679258464,478.6108832074154,410.6725,0.12,15.0
002384,东山精密,1,CVAmt60,26.5,0.0,261.32,1.6,26132.0,261.32,215.9835914713897,277.86840852861025,246.926,0.12,15.0
688035,德邦科技,1,CVAmt20,26.4,0.0,98.11,1.6,9811.0,98.11,86.3014725058275,100.76452749417247,93.53299999999999,0.1174,15.0
002289,宇顺电子,1,Skew20,26.1,0.0,45.61,1.6,4561.0,45.61,38.65168604389543,49.148313956104566,43.9,0.1067,15.0
300308,中际旭创,1,CVAmt20,25.5,0.0,1194.9,1.5,119490.0,1194.9,1080.4861712514191,1370.326828748581,1225.4065,0.1043,15.0
300493,润欣科技,1,Skew60,25.1,4.2,13.79,1.5,2758.0,13.79,13.363882707005818,14.91111729299418,14.1375,0.0718,1.2
000429,粤高速Ａ,2,Skew20/Skew60,20.4,4.2,13.31,1.1,1331.0,13.31,12.479932799287862,13.823067200712135,13.151499999999999,0.05,4.0
300123,ST亚光,1,PVCorr60,20.2,8.7,3.82,1.1,1146.0,3.82,3.3317985410344333,4.348201458965568,3.8400000000000007,0.1175,-12.1
002990,盛视科技,1,DistLo10,14.4,0.0,62.81,0.6,6281.0,62.81,46.06537011080148,81.8756298891985,63.970499999999994,0.12,15.0
300522,世名科技,1,DistLo10,14.4,0.0,19.28,0.6,1928.0,19.28,12.711786823096642,27.578213176903358,20.145,0.12,15.0
603203,快克智能,1,CVAmt20,14.4,0.0,66.07,0.6,6607.0,66.07,53.34398035192212,76.71601964807788,65.03,0.12,15.0
301050,雷电微力,1,Skew60,13.7,4.2,32.77,0.6,3277.0,32.77,32.25747546849301,35.37952453150699,33.8185,0.0617,-5.5
300553,集智股份,1,Skew20,13.5,0.0,72.86,0.5,7286.0,72.86,60.94496490260117,81.12903509739884,71.037,0.12,14.1
600919,江苏银行,2,CVAmt20/CVAmt60,12.5,0.0,11.1368,0.5,1114.0,11.1368,10.640736666621727,11.56486333337827,11.102799999999998,0.04,2.6
600282,南钢股份,1,DistLo60,11.7,3.3,4.4428,0.4,444.0,4.4428,4.469145659653077,4.775454340346925,4.622300000000001,0.0477,-3.6
603082,北自科技,1,VRatio10_60,10.5,0.0,37.82,0.3,3782.0,37.82,32.354260964188065,46.92773903581193,39.641,0.1107,11.1
000543,皖能电力,4,PVCorr20/Skew20/DistLo10/DistLo60,10.0,3.3,7.180999999999999,0.3,718.0,7.180999999999999,6.961984007259611,8.285015992740393,7.623500000000002,0.0511,-6.9
600795,国电电力,1,Skew20,7.3,0.0,4.59,0.2,459.0,4.59,4.4380791431623345,4.842920856837666,4.6405,0.04,1.1
001286,陕西能源,3,PVCorr20/DistLo10/DistLo60,6.4,3.3,10.02,0.1,1002.0,10.02,9.860491886457174,11.651508113542826,10.756,0.0738,-8.0
000858,五 粮 液,2,DistLo10/DistLo60,6.3,3.3,68.51,0.1,6851.0,68.51,68.13027279592617,76.89472720407383,72.5125,0.04,-7.1
603257,中国瑞林,1,Skew20,6.2,0.0,69.8,0.1,6980.0,69.8,63.83442730102777,82.07557269897222,72.955,0.1027,6.8
603317,天味食品,1,PVCorr20,4.9,0.0,13.32,0.1,1332.0,13.32,13.014096465338783,14.367903534661215,13.690999999999999,0.1011,-2.5
600809,山西汾酒,2,DistLo10/DistLo60,4.2,3.3,100.01,0.0,10001.0,100.01,99.10667898508599,113.40832101491402,106.25750000000001,0.0537,-9.2
000921,海信家电,1,DistLo10,3.8,0.0,23.555,0.0,2356.0,23.555,23.96280089459783,27.667199105402165,25.814999999999998,0.0524,1.8
600339,中油工程,1,VRatio20_120,3.3,0.0,3.11,0.0,311.0,3.11,3.0239691189594966,3.3779308810405038,3.20095,0.0461,-3.5
000596,古井贡酒,2,DistLo10/DistLo60,2.8,3.3,73.15,0.0,7315.0,73.15,72.43941066612426,83.49458933387574,77.967,0.047,-10.6
600989,宝丰能源,2,DistLo10/DistLo60,2.7,3.3,19.68,0.0,1968.0,19.68,19.39963364361515,22.44436635638485,20.922,0.0562,-9.5
002895,川恒股份,1,DistLo60,2.0,3.3,28.5,0.0,2850.0,28.5,28.616917909852038,32.18108209014797,30.399,0.1052,-8.4
600388,龙净环保,1,PVCorr20,1.8,0.0,16.08,0.0,1608.0,16.08,14.403046887485145,17.295953112514855,15.8495,0.0694,-3.6
