股票代码,股票名称,综合分
002247,聚力文化,75.33
600185,珠免集团,75.07
600320,振华重工,74.29
000570,苏常柴Ａ,74.28
002817,黄山胶囊,74.24
600609,金杯汽车,74.12
002097,山河智能,74.03
300512,中亚股份,73.99
300098,高新兴,73.8
600919,江苏银行,73.7
600802,福建水泥,73.42
000663,永安林业,73.39
002495,佳隆股份,73.37
300032,金龙机电,73.28
600626,XD申达股,73.24
002111,威海广泰,73.21
600858,银座股份,73.17
002968,新大正,73.15
002381,双箭股份,73.14
603908,牧高笛,73.11
603096,新经典,72.93
000927,中国铁物,72.9
600248,XD陕建股,72.82
600099,林海股份,72.79
300514,友讯达,72.73
600128,苏豪弘业,72.7
000707,双环科技,72.66
300350,华鹏飞,72.65
601866,中远海发,72.61
000928,中钢国际,72.57
002526,山东矿机,72.46
600697,欧亚集团,72.37
000401,金隅冀东,72.31
000790,华神科技,72.25
600287,苏豪时尚,72.21
600170,上海建工,72.21
300213,佳讯飞鸿,72.2
600333,长春燃气,72.19
603390,通达电气,72.15
000419,通程控股,72.15
