股票代码,股票名称,综合分
688658,悦康药业,100.0
300901,中胤时尚,100.0
300039,上海凯宝,100.0
300363,博腾股份,100.0
300828,锐新科技,100.0
600066,宇通客车,100.0
001230,劲旅环境,100.0
600012,皖通高速,99.36
605339,南侨食品,97.88
300854,中兰环保,97.72
002032,苏 泊 尔,97.51
000155,川能动力,97.35
301168,通灵股份,95.47
002462,嘉事堂,94.07
603898,好莱客,93.84
000895,双汇发展,93.71
688488,艾迪药业,93.66
000736,中交发展,93.23
688443,智翔金泰,93.21
688166,博瑞医药,93.06
300708,聚灿光电,91.85
605208,永茂泰,91.74
600106,重庆路桥,91.42
002858,力盛体育,90.03
001228,永泰运,89.92
002690,美亚光电,89.82
300493,润欣科技,89.81
301221,光庭信息,89.05
000411,英特集团,88.91
605005,合兴股份,88.21
300427,红相股份,88.16
603091,众鑫股份,88.06
002045,国光电器,87.85
300481,濮阳惠成,87.54
301328,维峰电子,87.12
002047,宝鹰股份,87.05
603126,中材节能,86.98
603255,鼎际得,86.79
600350,山东高速,86.58
688208,道通科技,86.56
