股票代码,股票名称,综合分
600299,安迪苏,100.0
601799,星宇股份,100.0
300039,上海凯宝,100.0
603317,天味食品,100.0
002757,南兴股份,100.0
002307,北新路桥,99.85
603202,天有为,98.29
600598,北大荒,98.09
002946,新乳业,97.85
600389,江山股份,97.66
600004,白云机场,96.25
600388,龙净环保,95.49
000892,欢瑞世纪,95.21
001289,龙源电力,95.17
603766,隆鑫通用,94.95
002331,皖通科技,94.53
002616,长青集团,94.15
001286,陕西能源,93.52
603567,珍宝岛,93.39
001382,新亚电缆,93.29
605068,明新旭腾,92.9
000997,新 大 陆,92.81
000615,*ST美谷,92.77
600536,中国软件,92.38
603409,汇通控股,92.34
600169,ST太重,91.89
000509,华塑控股,91.79
600323,瀚蓝环境,91.37
300311,ST任子行,91.35
600325,华发股份,91.11
600901,江苏金租,91.01
300290,ST荣科,90.84
601965,中国汽研,90.66
002951,金时科技,90.49
603706,东方环宇,90.39
688232,新点软件,90.3
000543,皖能电力,90.17
688081,兴图新科,90.05
300831,ST派瑞,89.96
600337,ST美克,89.81
