股票代码,股票名称,综合分
002424,ST百灵,100.0
605580,恒盛能源,97.05
301061,匠心家居,78.58
603559,中通国脉,66.32
300173,ST福能,60.73
600496,精工钢构,56.93
300856,科思股份,55.21
603829,洛凯股份,53.23
603139,康惠股份,50.66
600415,小商品城,50.59
000729,燕京啤酒,49.7
000635,英 力 特,49.44
002422,科伦药业,48.73
605056,咸亨国际,48.0
300736,百邦科技,46.85
688197,首药控股,46.46
600060,海信视像,46.42
300941,创识科技,45.87
601728,中国电信,45.79
002650,ST加加,44.81
603683,晶华新材,44.26
600257,大湖股份,44.05
002942,新农股份,43.76
605008,长鸿高科,43.19
002768,国恩股份,42.87
601001,晋控煤业,42.85
605099,共创草坪,42.66
002005,德豪润达,41.06
001313,粤海饲料,41.05
600233,圆通速递,40.95
301230,泓博医药,40.64
601898,中煤能源,39.75
600572,康恩贝,39.31
601825,沪农商行,39.15
301297,富乐德,39.0
601006,大秦铁路,38.3
600861,北京人力,37.96
