股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600618,氯碱化工,8.46,7.91,8.05,5.05,367334058.0,1.76,4.03,20.17,1.0,1,化工,58.44
sh.600409,三友化工,7.63,7.36,2.62,2.63,417299095.0,1.13,6.54,8.5,0.97,1,化工,43.38
sh.601898,中煤能源,24.56,23.56,1.23,0.83,410725529.0,1.3,2.21,14.22,0.995,0,,32.19
sh.600060,XD海信视,20.84,20.49,1.12,0.9,1397838122.0,1.06,-1.35,8.52,0.913,0,,16.58
