股票代码,股票名称,综合分
600269,赣粤高速,70.76
600029,南方航空,70.05
603262,技源集团,69.65
600930,华电新能,69.4
605016,百龙创园,69.27
002838,道恩股份,69.24
600035,楚天高速,69.04
603271,永杰新材,69.03
601985,中国核电,69.0
001289,龙源电力,68.71
600530,交大昂立,68.69
002233,塔牌集团,68.65
603299,苏盐井神,68.53
000793,*ST华闻,68.52
000521,长虹美菱,68.51
600115,中国东航,68.41
600282,南钢股份,68.4
600179,安通控股,68.39
601021,春秋航空,68.3
600905,三峡能源,68.3
601868,中国能建,68.25
601111,中国国航,68.23
603606,东方电缆,68.22
603194,中力股份,68.04
603418,友升股份,68.03
002011,盾安环境,68.01
603856,东宏股份,67.92
002039,黔源电力,67.9
601669,中国电建,67.85
600011,华能国际,67.85
603668,天马科技,67.77
600642,申能股份,67.74
603213,镇洋发展,67.73
002206,海 利 得,67.72
000682,东方电子,67.67
600461,洪城环境,67.62
002236,大华股份,67.46
002670,国盛证券,67.44
603111,康尼机电,67.33
603310,巍华新材,67.28
