股票代码,股票名称,综合分
002241,歌尔股份,100.0
603083,剑桥科技,100.0
001359,平安电工,96.4
002106,莱宝高科,96.4
002152,广电运通,96.4
002886,沃特股份,96.4
300223,北京君正,96.4
300586,美联新材,96.4
300976,达瑞电子,96.4
301086,鸿富瀚,96.4
301536,星宸科技,96.4
600183,生益科技,96.4
688082,盛美上海,96.4
000063,中兴通讯,89.8
000733,振华科技,89.8
001298,好上好,89.8
002049,紫光国微,89.8
002137,实益达,89.8
002741,光华科技,89.8
002768,国恩股份,89.8
002815,崇达技术,89.8
300322,硕贝德,89.8
300410,正业科技,89.8
300420,五洋自控,89.8
300538,同益股份,89.8
300697,电工合金,89.8
300820,英杰电气,89.8
300920,润阳科技,89.8
301319,唯特偶,89.8
301328,维峰电子,89.8
301591,肯特股份,89.8
600520,三佳科技,89.8
603068,博通集成,89.8
603212,赛伍技术,89.8
603328,依顿电子,89.8
603823,百合花,89.8
605058,澳弘电子,89.8
605258,协和电子,89.8
688138,清溢光电,89.8
688218,江苏北人,89.8
