股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.603982,泉峰汽车,16.08,15.62,2.33,1.74,566068909.0,1.17,-1.88,1.31,0.976,1,汽车,32.34
sh.600060,XD海信视,16.08,15.62,2.33,1.74,566068909.0,1.17,-1.88,1.31,0.976,0,,22.34
sh.600521,华海药业,16.08,15.62,2.33,1.74,566068909.0,1.17,-1.88,1.31,0.976,0,,22.34
sh.601857,中国石油,22.94,21.43,0.84,1.04,264447992.0,0.65,1.27,1.62,0.98,0,,18.06
