股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600332,白云山,2,Skew60/Vol20,82.8,13.8,21.01,5.0,6303.0,21.01,20.406239240759085,21.211760759240917,20.809,0.04,12.3
600919,江苏银行,1,Vol20,71.9,13.8,11.5768,5.0,5788.0,11.5768,10.7298090073263,11.5777909926737,11.1538,0.04,15.0
600039,四川路桥,2,PVCorr60/Skew60,71.4,8.7,7.92,5.0,5544.0,7.92,7.618062544963431,8.31493745503657,7.966500000000001,0.0438,15.0
600036,招商银行,1,Vol20,71.3,13.8,37.91,5.0,7582.0,37.91,35.68053285168864,38.27546714831135,36.977999999999994,0.04,15.0
601818,光大银行,1,Vol20,71.1,13.8,3.12,5.0,5304.0,3.12,2.9927215405883554,3.1232784594116443,3.058,0.04,15.0
601916,浙商银行,1,Vol20,71.0,13.8,2.949,5.0,5013.0,2.949,2.815799135990183,2.984200864009817,2.9,0.04,15.0
601658,邮储银行,1,Vol20,70.8,13.8,5.0147,5.0,5015.0,5.0147,4.78269270899343,5.02270729100657,4.9027,0.04,15.0
603323,苏农银行,1,Vol20,70.6,13.8,4.336363636363636,5.0,5204.0,4.336363636363636,4.134721817380924,4.313460000800894,4.224090909090909,0.04,15.0
600900,长江电力,1,Vol20,70.5,13.8,26.8,5.0,5360.0,26.8,25.91732779422961,27.4386722057704,26.678000000000004,0.04,15.0
601997,贵阳银行,1,Vol20,70.3,13.8,5.8,5.0,5220.0,5.8,5.570105982236827,5.800894017763174,5.6855,0.04,15.0
600941,中国移动,2,DistLo10/Vol20,69.1,13.8,94.23,5.0,9423.0,94.23,93.86045709041514,98.63598290958487,96.24822,0.04,14.2
002223,鱼跃医疗,2,PVCorr60/Skew60,45.0,8.7,25.75,3.2,5150.0,25.75,24.77660791842412,27.22339208157588,26.0,0.04,2.1
000581,威孚高科,2,PVCorr60/Skew60,38.5,8.7,17.51,2.7,3502.0,17.51,16.94944860737318,19.61055139262682,18.28,0.04,-4.4
600704,物产中大,1,PVCorr60,37.9,8.7,4.74,2.7,2844.0,4.74,4.567215480574366,4.939784519425634,4.7535,0.04,12.0
603565,中谷物流,1,Skew60,37.4,4.2,10.33,2.7,3099.0,10.33,9.443502243191531,10.88349775680847,10.1635,0.0673,14.7
600273,嘉化能源,1,PVCorr60,32.0,8.7,7.15,2.3,2860.0,7.15,6.885669248165934,7.674330751834065,7.279999999999999,0.0486,-1.4
605208,永茂泰,2,Skew20/VRatio10_60,29.2,0.0,15.94,2.1,3188.0,15.94,13.806081742237618,15.586918257762383,14.6965,0.0531,15.0
002352,顺丰控股,2,DistLo10/DistLo60,19.6,3.3,33.1,1.5,3310.0,33.1,33.413671366380214,35.46132863361977,34.43749999999999,0.04,8.7
001965,招商公路,1,Skew60,18.0,4.2,9.067,1.4,1813.0,9.067,9.082574660795148,9.872425339204854,9.477500000000001,0.04,7.1
600600,XD青岛啤,1,DistLo10,17.1,0.0,57.15,1.3,5715.0,57.15,56.98043475388249,59.40056524611751,58.1905,0.04,11.0
601088,中国神华,1,DistLo60,15.9,3.3,42.33,1.2,4233.0,42.33,42.75759500437214,48.81840499562785,45.788,0.0651,8.0
