股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.601083,nan,6.16,5.75,2.41,2.16,947236067.0,1.34,3.88,13.65,0.989,0,,35.57
sh.603013,nan,23.59,22.73,0.96,0.75,305117293.0,1.27,3.15,13.14,0.968,0,,29.76
