股票代码,股票名称,综合分
000333,美的集团,96.83
600900,长江电力,96.83
600600,XD青岛啤,86.42
601088,中国神华,86.42
601328,交通银行,86.42
601818,光大银行,86.42
000429,粤高速Ａ,76.0
002003,伟星股份,76.0
002807,江阴银行,76.0
600039,四川路桥,76.0
600887,伊利股份,76.0
601009,南京银行,76.0
601166,兴业银行,76.0
601398,工商银行,76.0
601658,邮储银行,76.0
601816,京沪高铁,76.0
601838,成都银行,76.0
601916,浙商银行,76.0
002032,苏 泊 尔,65.59
002352,顺丰控股,65.59
600000,XD浦发银,65.59
600008,首创环保,65.59
600012,皖通高速,65.59
600020,中原高速,65.59
600025,华能水电,65.59
600036,招商银行,65.59
600153,建发股份,65.59
600377,宁沪高速,65.59
600566,济川药业,65.59
600886,国投电力,65.59
600919,江苏银行,65.59
601098,中南传媒,65.59
601158,重庆水务,65.59
601169,北京银行,65.59
601668,XD中国建,65.59
603167,渤海轮渡,65.59
000001,平安银行,55.18
000089,深圳机场,55.18
000538,云南白药,55.18
000828,东莞控股,55.18
