股票代码,股票名称,综合分
001270,铖昌科技,66.77
001400,江顺科技,66.77
002079,苏州固锝,66.77
002342,巨力索具,66.77
002935,天奥电子,66.77
300444,双杰电气,66.77
600058,五矿发展,66.77
600186,莲花控股,66.77
600302,ST标准,66.77
600343,航天动力,66.77
600470,六国化工,66.77
600785,新华百货,66.77
603398,*ST沐邦,66.77
603698,航天工程,66.77
603949,雪龙集团,66.77
605598,上海港湾,66.77
301295,美硕科技,66.34
002856,*ST美芝,65.83
603350,安乃达,65.82
002137,实益达,65.77
603733,仙鹤股份,65.72
603955,大千生态,65.67
600879,航天电子,65.63
688065,凯赛生物,65.62
603638,艾迪精密,65.35
601595,上海电影,65.22
600179,安通控股,65.06
605336,*ST帅电,65.04
605089,味知香,65.03
300910,瑞丰新材,64.96
002992,宝明科技,64.84
002739,儒意电影,64.76
603272,*ST联翔,64.73
603856,东宏股份,64.7
300533,冰川网络,64.69
300492,华图山鼎,64.6
688032,禾迈股份,64.54
603193,润本股份,64.51
603855,华荣股份,64.48
002634,*ST棒杰,64.43
