股票代码,股票名称,综合分
300223,北京君正,100.0
600183,生益科技,100.0
603083,剑桥科技,97.86
688256,寒武纪,97.86
688608,恒玄科技,97.86
688260,昀冢科技,96.01
000021,深科技,90.68
300604,长川科技,90.68
300975,商络电子,90.68
301308,江波龙,90.68
301536,星宸科技,90.68
600667,太极实业,90.68
603678,火炬电子,90.68
603986,兆易创新,90.68
688008,澜起科技,90.68
688469,芯联集成,90.68
000636,风华高科,83.51
000725,京东方Ａ,83.51
000737,北方铜业,83.51
001309,德明利,83.51
001359,平安电工,83.51
002106,莱宝高科,83.51
002137,实益达,83.51
002156,通富微电,83.51
002185,华天科技,83.51
002436,兴森科技,83.51
002579,中京电子,83.51
002851,麦格米特,83.51
002938,鹏鼎控股,83.51
300037,新宙邦,83.51
300308,中际旭创,83.51
300373,扬杰科技,83.51
300502,新易盛,83.51
300661,圣邦股份,83.51
300820,英杰电气,83.51
300976,达瑞电子,83.51
301086,鸿富瀚,83.51
301526,国际复材,83.51
301566,达利凯普,83.51
600176,中国巨石,83.51
