股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
002627,三峡旅游,1,CCTV,39.4,18.4,6.88,5.0,5504.0,6.88,6.123041677548745,7.073958322451254,6.5985,0.0581,15.0
601187,厦门银行,1,CCTV,39.3,18.4,7.45,5.0,5215.0,7.45,6.63131891996031,7.546681080039691,7.089,0.0431,15.0
002301,齐心集团,1,Boll,36.2,18.4,7.01,5.0,5608.0,7.28,7.012513389294645,8.333486610705355,7.673,0.12,15.0
000917,电广传媒,1,CCTV,36.2,18.4,9.29,5.0,5574.0,9.29,8.007377216362876,9.243622783637122,8.625499999999999,0.0451,15.0
603598,引力传媒,1,CCTV,36.2,18.4,18.13,5.0,5439.0,18.13,17.370919177791468,19.383080822208537,18.377000000000002,0.0789,15.0
601156,东航物流,1,Boll,35.9,18.4,15.47,5.0,6188.0,16.42,15.477549306580192,16.176450693419806,15.826999999999998,0.04,14.7
601336,新华保险,1,CCTV,35.9,18.4,65.1,5.0,6510.0,65.1,61.53057991908862,65.66142008091138,63.596000000000004,0.0432,14.7
600900,长江电力,1,Boll,35.6,18.4,26.87,5.0,5374.0,27.04,26.871958254336587,27.286041745663415,27.079,0.04,12.5
601009,南京银行,1,CCTV,34.3,18.4,11.15,5.0,5575.0,11.15,10.898468906423316,11.627531093576684,11.263,0.04,10.1
600757,长江传媒,1,CCTV,31.4,18.4,8.68,5.0,5208.0,8.68,8.157236135838163,8.872763864161838,8.515,0.04,7.3
601398,工商银行,1,CCTV,27.5,18.4,7.65,4.5,4590.0,7.65,7.621747832844778,7.96225216715522,7.791999999999999,0.04,6.2
601857,中国石油,1,Boll,22.7,18.4,9.27,2.4,2781.0,9.27,9.3051543187584,9.873845681241603,9.589500000000001,0.04,0.6
002128,电投能源,1,Boll,22.2,18.4,24.48,2.3,2448.0,26.76,24.477060848819146,26.95393915118085,25.7155,0.0739,1.0
600966,博汇纸业,1,Boll,18.8,18.4,5.67,1.1,1134.0,5.84,5.661619686276851,6.369380313723149,6.0155,0.0617,-2.4
600060,海信视像,1,Boll,13.0,18.4,23.67,0.0,2367.0,24.12,23.67463774947832,25.37436225052168,24.5245,0.04,-8.7
