股票代码,股票名称,综合分
301139,*ST元道,80.34
605088,冠盛股份,80.24
688093,世华科技,79.8
603610,麒盛科技,79.45
600894,广日股份,79.4
688486,龙迅股份,79.02
600875,东方电气,78.62
002353,杰瑞股份,77.11
603516,淳中科技,76.42
300357,我武生物,76.22
000528,柳    工,75.5
002737,葵花药业,74.64
002032,苏 泊 尔,74.53
600826,兰生股份,73.14
301231,荣信文化,71.27
300014,亿纬锂能,71.06
301112,信邦智能,70.74
600886,国投电力,70.3
600015,华夏银行,70.08
002270,华明装备,70.08
603788,宁波高发,69.54
603195,公牛集团,69.54
300001,特锐德,69.46
603197,保隆科技,69.23
300293,蓝英装备,68.87
002249,大洋电机,68.7
300578,会畅科技,68.45
688429,时创能源,68.37
000157,中联重科,68.11
603014,威高血净,67.76
601928,凤凰传媒,67.29
600568,ST中珠,67.27
002275,桂林三金,67.01
688165,埃夫特,65.21
301061,匠心家居,65.11
000793,*ST华闻,64.91
301513,尚水智能,63.9
002818,富森美,63.48
601997,贵阳银行,63.42
605018,长华集团,62.84
