股票代码,股票名称,综合分
603117,万林物流,74.94
002725,跃岭股份,74.92
601800,中国交建,74.28
300713,英可瑞,74.12
300080,易成新能,73.88
600149,廊坊发展,73.86
002763,汇洁股份,73.64
300303,聚飞光电,73.46
600751,海航科技,73.46
002535,林州重机,73.13
603633,徕木股份,73.09
002309,中利集团,73.01
603037,凯众股份,72.96
601158,重庆水务,72.89
002381,双箭股份,72.62
000605,渤海股份,72.61
002356,鹏飞绿能,72.49
300240,飞力达,72.42
600287,苏豪时尚,72.41
000785,居然智家,72.39
688685,迈信林,72.38
605588,冠石科技,72.34
600853,龙建股份,72.28
600495,晋西车轴,72.26
601228,XD广州港,72.22
002700,万憬能源,72.2
002398,垒知集团,72.14
002105,信隆健康,72.14
002495,佳隆股份,72.03
600995,南网储能,71.91
300814,中富电路,71.9
600992,贵绳股份,71.82
002110,三钢闽光,71.77
688466,金科环境,71.76
601816,京沪高铁,71.74
300882,万胜智能,71.64
603877,太平鸟,71.64
603860,中公高科,71.59
000757,浩物股份,71.57
600386,北巴传媒,71.54
