num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
20,100000.0,102246.91,2.25,-1.35,80.0,4.82,8.51,-9.96,3.42,0.95,"cctv,theme",forward,20260320,20260912,2026-03-20,2026-03-20,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.84,1.41,0,0.84,16,1,15,2026-03-20,2026-04-01,-0.9,-0.75,3.0
