股票代码,股票名称,综合分
600900,长江电力,100.0
600000,XD浦发银,89.13
600600,XD青岛啤,89.13
600887,伊利股份,89.13
601818,光大银行,89.13
000333,美的集团,80.16
002352,顺丰控股,80.16
002807,江阴银行,80.16
600015,华夏银行,80.16
600020,中原高速,80.16
600025,华能水电,80.16
600036,招商银行,80.16
600377,宁沪高速,80.16
601009,南京银行,80.16
601166,兴业银行,80.16
601169,北京银行,80.16
601328,交通银行,80.16
601398,工商银行,80.16
601766,中国中车,80.16
601816,京沪高铁,80.16
601838,成都银行,80.16
601916,浙商银行,80.16
603167,渤海轮渡,80.16
000429,粤高速Ａ,71.2
002003,伟星股份,71.2
600008,首创环保,71.2
600012,皖通高速,71.2
600566,济川药业,71.2
600886,国投电力,71.2
600926,杭州银行,71.2
600941,中国移动,71.2
601006,大秦铁路,71.2
601033,永兴股份,71.2
601088,中国神华,71.2
601098,中南传媒,71.2
601158,重庆水务,71.2
601229,上海银行,71.2
601607,上海医药,71.2
601658,邮储银行,71.2
601668,XD中国建,71.2
