num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,stop_mode,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
13,100000.0,99059.31,-0.94,-0.94,15.4,-2.43,2.03,-3.24,0.11,-2.0,"CVAmt60,DistLo10,DistLo60,PVCorr60,Skew20,Skew60,Vol20",forward,20260617,20260923,2026-06-17,2026-06-17,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.3+ddbreak20,0.41,20,0.3,70.0,"dal_boll(2.5σ,[4%,12%])",1,15,2026-06-17,2026-06-29,-0.09,-0.03,-0.91
