股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
002856,*ST美芝,1,Skew20,26.9,0.0,24.54,3.9,4908.0,24.54,13.439841020740454,23.63815897925955,18.539,0.0923,15.0
002384,东山精密,1,CVAmt20,26.1,0.0,210.93,3.5,21093.0,210.93,198.10742410358182,229.94057589641824,214.02400000000003,0.12,15.0
600036,招商银行,1,Vol20,25.5,12.2,37.76,3.2,3776.0,37.76,35.80024768765225,37.42475231234774,36.6125,0.04,2.5
002032,苏 泊 尔,2,Skew20/Skew60,25.5,15.7,46.17,3.2,4617.0,46.17,44.40547341614334,47.47252658385666,45.939,0.0464,-5.7
603075,热威股份,1,Skew60,25.5,15.7,25.28,3.2,5056.0,25.28,22.68660491136038,27.35239508863962,25.0195,0.0838,-3.5
600900,长江电力,1,Vol20,22.8,12.2,27.18,2.0,2718.0,27.18,25.774953660752214,26.93404633924779,26.3545,0.04,1.9
603565,中谷物流,1,Skew60,19.2,15.7,10.88,0.7,1088.0,10.88,10.151936985601482,11.024063014398516,10.588,0.04,-8.3
600919,江苏银行,1,Vol20,18.8,12.2,11.2668,0.6,1127.0,11.2668,10.810741911621392,11.177858088378606,10.994299999999999,0.04,-4.0
002514,*ST宝馨,1,Illiq20,17.9,0.0,4.6,0.4,460.0,4.6,2.920708094946229,5.023291905053772,3.9720000000000004,0.1098,6.2
001965,招商公路,1,Skew60,16.9,15.7,9.567,0.2,957.0,9.567,9.164062668595596,9.870937331404408,9.517500000000002,0.04,-3.4
603083,剑桥科技,1,CVAmt20,15.6,0.0,189.76,0.0,18976.0,189.76,177.72506983217917,207.02293016782082,192.374,0.12,4.6
