num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,stop_mode,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
14,100000.0,98790.97,-1.21,-1.69,21.4,-1.31,1.41,-2.06,0.19,-1.16,"Skew60,VRatio20_120,Vol20",forward,20260602,20260923,2026-06-02,2026-06-02,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.86,0.0,0,0.86,14,"dal_boll(2.5σ,[4%,12%])",1,15,2026-06-02,2026-06-14,-2.79,-2.4,1.19
