股票代码,股票名称,综合分
000960,锡业股份,95.84
002371,北方华创,95.84
300476,胜宏科技,95.84
300604,长川科技,95.84
600183,生益科技,95.84
600497,驰宏锌锗,95.84
603328,依顿电子,95.84
000100,TCL科技,88.79
002106,莱宝高科,88.79
002137,实益达,88.79
002237,恒邦股份,88.79
002837,英维克,88.79
002851,麦格米特,88.79
002916,深南电路,88.79
300285,国瓷材料,88.79
300868,杰美特,88.79
600114,东睦股份,88.79
600392,盛和资源,88.79
600601,方正科技,88.79
600851,海欣股份,88.79
600875,东方电气,88.79
601208,东材科技,88.79
603124,江南新材,88.79
603459,红板科技,88.79
688110,东芯股份,88.79
688256,寒武纪,88.79
688469,芯联集成,88.79
688498,源杰科技,88.79
688525,佰维存储,88.79
000021,深科技,81.73
000050,深天马Ａ,81.73
000060,中金岭南,81.73
000725,京东方Ａ,81.73
000751,锌业股份,81.73
000878,云南铜业,81.73
000962,东方钽业,81.73
002079,苏州固锝,81.73
002463,沪电股份,81.73
300037,新宙邦,81.73
300054,鼎龙股份,81.73
