股票代码,股票名称,综合分
300010,ST豆神,100.0
300076,*ST宁视,100.0
300039,上海凯宝,100.0
603277,银都股份,100.0
300514,友讯达,100.0
300123,ST亚光,100.0
002223,鱼跃医疗,100.0
605577,龙版传媒,100.0
605333,沪光股份,100.0
300068,ST南都,100.0
300787,海能实业,100.0
600004,白云机场,100.0
000581,威孚高科,100.0
600620,天宸股份,100.0
002540,亚太科技,99.95
001338,永顺泰,99.87
600039,四川路桥,99.47
603035,常熟汽饰,98.9
002227,*ST特迅,98.67
002614,奥佳华,97.7
002198,ST嘉应,97.02
603159,上海亚虹,96.79
002322,理工能科,96.76
002724,海洋王,96.62
603766,隆鑫通用,96.05
002224,三 力 士,95.27
600866,星湖科技,95.25
600598,北大荒,95.21
002656,*ST摩登,95.01
600901,江苏金租,94.56
600782,新钢股份,94.35
002666,德联集团,94.29
603565,中谷物流,94.26
603282,亚光股份,94.15
000915,华特达因,94.06
002373,千方科技,94.04
600125,铁龙物流,94.04
600273,嘉化能源,93.71
603357,设计总院,93.65
601956,东贝集团,93.44
