code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
600028,2026-06-12,2026-06-15,4.663,4.873,200,4.51,take_partial
600028,2026-06-12,2026-06-15,4.663,4.873,500,4.51,trend_break
601328,2026-06-12,2026-06-15,6.768,6.835,400,0.98,take_band
601818,2026-06-12,2026-06-15,3.093,3.117,800,0.77,take_band
600350,2026-06-12,2026-06-15,10.581,10.619,100,0.37,trend_break
600900,2026-06-12,2026-06-16,27.017,26.404,100,-2.27,trend_break
601658,2026-06-12,2026-06-16,4.98,4.94,500,-0.8,trend_break
600012,2026-06-12,2026-06-16,16.476,15.291,100,-7.19,stop_hard
600036,2026-06-12,2026-06-17,37.598,37.173,100,-1.13,trend_break
300854,2026-06-12,2026-06-17,32.022,28.151,100,-12.09,stop_hard
600919,2026-06-12,2026-06-18,11.478,11.008,200,-4.1,stop_hard
601916,2026-06-12,2026-06-18,2.932,2.856,900,-2.58,trend_break
605208,2026-06-12,2026-06-18,15.566,16.184,100,3.97,take_partial_final
