date,cash,holding_value,total,peak,drawdown
2025-09-08,100000.0,0.0,100000.0,100000.0,0.0
2025-09-09,100000.0,0.0,100000.0,100000.0,0.0
2025-09-10,100000.0,0.0,100000.0,100000.0,0.0
2025-09-11,100000.0,0.0,100000.0,100000.0,0.0
2025-09-12,100000.0,0.0,100000.0,100000.0,0.0
2025-09-15,100000.0,0.0,100000.0,100000.0,0.0
2025-09-16,100000.0,0.0,100000.0,100000.0,0.0
2025-09-17,100000.0,0.0,100000.0,100000.0,0.0
2025-09-18,100000.0,0.0,100000.0,100000.0,0.0
2025-09-19,100000.0,0.0,100000.0,100000.0,0.0
2025-09-22,100000.0,0.0,100000.0,100000.0,0.0
2025-09-23,100000.0,0.0,100000.0,100000.0,0.0
2025-09-24,100000.0,0.0,100000.0,100000.0,0.0
2025-09-25,100000.0,0.0,100000.0,100000.0,0.0
2025-09-26,100000.0,0.0,100000.0,100000.0,0.0
2025-09-29,100000.0,0.0,100000.0,100000.0,0.0
2025-09-30,100000.0,0.0,100000.0,100000.0,0.0
2025-10-09,100000.0,0.0,100000.0,100000.0,0.0
2025-10-10,100000.0,0.0,100000.0,100000.0,0.0
2025-10-13,100000.0,0.0,100000.0,100000.0,0.0
2025-10-14,100000.0,0.0,100000.0,100000.0,0.0
2025-10-15,100000.0,0.0,100000.0,100000.0,0.0
2025-10-16,100000.0,0.0,100000.0,100000.0,0.0
2025-10-17,100000.0,0.0,100000.0,100000.0,0.0
2025-10-20,100000.0,0.0,100000.0,100000.0,0.0
2025-10-21,100000.0,0.0,100000.0,100000.0,0.0
2025-10-22,100000.0,0.0,100000.0,100000.0,0.0
2025-10-23,100000.0,0.0,100000.0,100000.0,0.0
2025-10-24,100000.0,0.0,100000.0,100000.0,0.0
2025-10-27,100000.0,0.0,100000.0,100000.0,0.0
2025-10-28,100000.0,0.0,100000.0,100000.0,0.0
2025-10-29,100000.0,0.0,100000.0,100000.0,0.0
2025-10-30,100000.0,0.0,100000.0,100000.0,0.0
2025-10-31,100000.0,0.0,100000.0,100000.0,0.0
2025-11-03,100000.0,0.0,100000.0,100000.0,0.0
2025-11-04,100000.0,0.0,100000.0,100000.0,0.0
2025-11-05,100000.0,0.0,100000.0,100000.0,0.0
