板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
传媒,1,6,0,1,4,6.0,8.0,NEW
电力,3,0,0,0,0,0.0,6.0,+0.0
消费,1,4,0,8,10,4.0,6.0,NEW
教育,2,1,0,7,5,1.8,5.8,NEW
人工智能,1,3,0,14,13,3.8,5.8,+1.8
一带一路,1,3,0,14,13,3.8,5.8,NEW
物流,1,0,0,0,0,0.0,2.0,NEW
有色金属,1,0,0,0,0,0.0,2.0,NEW
