板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
金融,3,0,0,1,6,0.0,6.0,NEW
地产,3,0,0,3,3,0.0,6.0,NEW
物流,1,0,0,1,3,0.0,2.0,NEW
一带一路,1,0,0,1,3,0.0,2.0,NEW
人工智能,1,0,0,3,2,0.0,2.0,-2.0
军工,1,0,0,0,0,0.0,2.0,+0.0
