股票代码,股票名称,综合分
600835,上海机电,74.0
600373,中文传媒,73.9
688106,金宏气体,73.78
601318,中国平安,73.54
601236,红塔证券,73.53
600170,上海建工,73.53
600036,招商银行,73.52
605368,蓝天燃气,73.5
000963,华东医药,73.47
600777,新潮能源,73.47
600827,百联股份,73.42
600125,铁龙物流,73.38
600016,民生银行,73.35
000528,柳    工,73.32
688062,迈威生物,73.29
603877,太平鸟,73.29
300081,ST恒信,73.24
601456,国联民生,73.22
600587,新华医疗,73.09
300776,帝尔激光,73.07
600862,中航高科,73.05
000927,中国铁物,73.05
601878,浙商证券,73.0
000875,电投绿能,72.85
601916,浙商银行,72.77
002926,华西证券,72.72
000883,湖北能源,72.71
002508,老板电器,72.71
601139,深圳燃气,72.69
601339,百隆东方,72.62
002185,华天科技,72.6
002787,华源控股,72.59
600339,中油工程,72.56
000690,宝新能源,72.51
002429,兆驰股份,72.49
603538,美诺华,72.43
002603,以岭药业,72.35
600056,中国医药,72.33
603213,镇洋发展,72.24
600380,健康元,72.22
