num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
8,100000.0,99807.93,-0.19,-0.56,50.0,0.8,4.74,-3.15,1.51,-0.27,"boll,cctv,theme",forward,20251017,20260912,2025-10-17,2025-10-17,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.3+ddbreak23,1.29,23,0.3,70.0,1,6,2025-10-17,2025-10-29,5.17,1.55,-1.74
