股票代码,股票名称,建议买入价
000807,云铝股份,28.08
600060,海信视像,23.4
002746,仙坛股份,5.79
601156,东航物流,14.96
000729,燕京啤酒,11.79
603848,好太太,14.23
600219,南山铝业,5.03
000983,山西焦煤,6.3
002159,三特索道,14.63
600188,兖矿能源,19.69
600256,广汇能源,5.91
601083,锦江航运,10.75
600031,三一重工,17.73
000975,山金国际,22.17
605183,确成股份,15.16
