code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
002581,2026-08-19,2026-08-20,4.865,5.714,300,17.46,take_partial
300290,2026-08-19,2026-08-20,5.796,6.024,300,3.94,take_partial
002581,2026-08-19,2026-08-20,4.865,5.714,900,17.46,take_pct
300290,2026-08-19,2026-08-20,5.796,6.024,800,3.94,trend_break
603580,2026-08-19,2026-08-20,65.065,74.715,100,14.83,take_partial_final
603601,2026-08-19,2026-08-20,10.01,9.171,700,-8.38,stop_hard
688636,2026-08-19,2026-08-20,21.121,19.89,300,-5.83,trend_break
603187,2026-08-19,2026-08-20,11.201,11.149,700,-0.47,trend_break
001314,2026-08-19,2026-08-20,57.367,53.646,100,-6.49,trend_break
001311,2026-08-19,2026-08-27,18.388,17.22,300,-6.35,stop_hard
001260,2026-08-19,2026-08-31,18.318,18.392,300,0.4,max_hold
000895,2026-08-19,2026-08-31,25.025,23.807,200,-4.87,stop_hard
