股票代码,股票名称,建议买入价
001965,,9.05
600004,,7.38
603238,,11.85
600741,,15.09
600887,,25.16
002832,,23.84
600063,,5.69
600461,,8.83
002159,,13.15
600585,,17.29
000807,,25.49
000975,,24.13
603848,,12.9
600031,,18.45
600188,,19.96
000921,,25.03
600801,,22.0
600483,,10.21
600012,,15.64
002372,,8.32
600125,,5.39
601098,,9.83
