股票代码,股票名称,建议买入价
600256,广汇能源,5.91
001286,陕西能源,10.71
002299,圣农发展,17.81
600188,兖矿能源,18.42
603238,诺邦股份,15.06
000975,山金国际,25.09
000983,山西焦煤,6.15
601083,锦江航运,11.26
603848,好太太,14.68
000933,神火股份,29.27
600031,三一重工,19.18
601898,中煤能源,15.62
600801,华新建材,19.78
002262,恩华药业,20.51
600352,浙江龙盛,11.53
002128,电投能源,29.31
601156,东航物流,14.88
600754,锦江酒店,21.73
000807,云铝股份,29.33
000729,燕京啤酒,12.06
600508,上海能源,8.91
