股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600230,沧州大化,25.81,24.3,0.94,0.73,327532799.0,1.19,8.3,8.3,1.0,0,,36.26
sh.601128,常熟银行,6.42,6.32,1.47,2.09,350432769.0,0.91,3.01,1.56,0.985,1,金融,34.57
sh.600060,XD海信视,5.18,4.99,1.9,1.84,632563623.0,1.22,3.35,4.8,0.998,0,,30.58
sh.601919,中远海控,23.87,23.28,1.02,1.02,326850183.0,0.84,5.68,1.19,0.976,0,,24.94
sh.600196,复星医药,27.1,26.89,0.99,0.84,578192465.0,0.95,-0.07,1.7,0.978,0,,19.15
