股票代码,股票名称,综合分
002731,*ST萃华,100.0
003013,地铁设计,100.0
300772,运达股份,96.43
002028,思源电气,74.69
301291,明阳电气,73.34
688155,先惠技术,72.46
605305,中际联合,66.79
300274,阳光电源,63.67
603057,紫燕食品,62.18
605377,华旺科技,60.91
603013,亚普股份,60.83
300424,航新科技,59.0
000030,富奥股份,58.84
688472,阿特斯,57.21
601811,新华文轩,57.2
301267,华厦眼科,56.77
603706,东方环宇,56.6
688411,海博思创,56.37
605099,共创草坪,54.36
002755,奥赛康,53.61
002867,周大生,53.5
688180,君实生物,53.29
300115,长盈精密,53.03
301259,艾布鲁,52.55
301656,联合动力,52.11
603167,渤海轮渡,51.06
300750,宁德时代,49.48
603040,新坐标,49.43
300444,双杰电气,48.8
601801,皖新传媒,48.15
601166,兴业银行,47.07
300432,富临精工,45.85
603279,景津装备,45.85
688590,新致软件,45.08
601799,星宇股份,45.05
600933,爱柯迪,44.66
600757,长江传媒,44.57
000534,万泽股份,44.38
688717,艾罗能源,43.76
603501,豪威集团,43.68
