股票代码,股票名称,综合分
000429,粤高速Ａ,86.61
601006,大秦铁路,85.97
603334,丰倍生物,85.92
300061,旗天科技,85.67
603722,阿科力,85.39
603806,福斯特,84.45
600867,通化东宝,84.24
600608,,84.12
688135,利扬芯片,83.42
600085,同仁堂,83.38
300857,协创数据,83.36
600900,长江电力,82.51
600621,华鑫股份,82.31
688107,安路科技,81.93
688416,恒烁股份,81.79
603556,海兴电力,81.31
002650,ST加加,81.25
603135,中重科技,81.21
688084,晶品特装,81.12
688593,新相微,80.71
688180,君实生物,80.62
601789,宁波建工,79.95
688486,龙迅股份,79.32
688765,禾元生物,79.12
603257,中国瑞林,78.68
601236,红塔证券,78.34
603728,鸣志电器,77.77
603693,江苏新能,77.75
688332,中科蓝讯,77.56
600720,中交设计,77.14
002733,雄韬股份,77.01
300274,阳光电源,76.98
301102,兆讯传媒,76.96
603656,泰禾智能,76.68
002227,*ST特迅,76.6
600651,飞乐音响,76.53
600376,首开股份,76.41
002988,豪美新材,76.31
300887,谱尼测试,76.26
601598,中国外运,76.22
