股票代码,股票名称,综合分
601169,北京银行,63.47
601658,邮储银行,63.46
600023,浙能电力,63.46
001965,招商公路,63.45
601985,中国核电,63.44
601668,XD中国建,63.43
600887,伊利股份,63.42
601158,重庆水务,63.42
000333,美的集团,63.39
600905,三峡能源,63.39
000001,平安银行,63.38
002152,广电运通,63.34
600025,华能水电,63.33
601818,光大银行,63.31
601166,兴业银行,63.3
600036,招商银行,63.27
002352,顺丰控股,63.26
600350,山东高速,63.26
600029,南方航空,63.23
002027,分众传媒,63.22
600015,华夏银行,63.16
000423,东阿阿胶,63.13
600507,方大特钢,63.13
000848,承德露露,63.12
601111,中国国航,63.1
601377,兴业证券,63.09
600719,大连热电,63.06
600600,XD青岛啤,63.04
000728,国元证券,63.04
000906,浙商中拓,63.03
000538,云南白药,63.03
601318,中国平安,63.02
603596,伯特利,63.02
603213,镇洋发展,63.01
600035,楚天高速,63.0
601059,信达证券,62.98
601018,宁波港,62.98
603288,海天味业,62.96
300910,瑞丰新材,62.95
600061,国投资本,62.95
