股票代码,股票名称,综合分
000525,红太阳,73.98
002569,*ST步森,73.97
002589,瑞康医药,73.9
603585,苏利股份,73.84
600173,卧龙新能,73.8
603719,良品铺子,73.75
601279,英利汽车,73.74
600389,江山股份,73.64
600556,天下秀,73.64
601608,中信重工,73.62
603345,安井食品,73.6
002949,华阳国际,73.57
002197,证通电子,73.48
605507,国邦医药,73.43
000659,珠海中富,73.42
600598,北大荒,73.36
002853,皮阿诺,73.3
603626,科森科技,73.29
600300,维维股份,73.22
603406,天富龙,73.21
600609,金杯汽车,73.19
002219,新里程,73.19
601988,中国银行,73.15
603235,天新药业,73.14
002470,金正大,73.01
600820,隧道股份,72.99
603176,汇通集团,72.9
688638,誉辰智能,72.89
003028,振邦智能,72.84
002276,万马股份,72.7
600429,三元股份,72.65
301130,西点药业,72.62
601888,中国中免,72.58
601238,广汽集团,72.58
603000,人民网,72.57
600590,泰豪科技,72.56
603767,中马传动,72.55
600782,新钢股份,72.53
300866,安克创新,72.48
002337,赛象科技,72.45
