股票代码,股票名称,综合分
600600,XD青岛啤,77.97
600777,新潮能源,77.97
600900,长江电力,77.97
601088,中国神华,77.97
601916,浙商银行,77.97
600350,山东高速,64.12
600941,中国移动,64.12
601838,成都银行,64.12
000429,粤高速Ａ,50.27
002461,珠江啤酒,50.27
600007,中国国贸,50.27
600008,首创环保,50.27
600012,皖通高速,50.27
600039,四川路桥,50.27
600887,伊利股份,50.27
600901,江苏金租,50.27
601668,XD中国建,50.27
301666,大普微-UW,41.96
000333,美的集团,36.42
000813,德展健康,36.42
000895,双汇发展,36.42
002032,苏 泊 尔,36.42
002656,*ST摩登,36.42
600511,国药股份,36.42
600566,济川药业,36.42
600919,江苏银行,36.42
601225,陕西煤业,36.42
601818,光大银行,36.42
601825,沪农商行,36.42
601939,建设银行,36.42
603711,香飘飘,36.42
